TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WHPI,WECS,QMWT,LSGA,LSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WCFT,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,MBK,EBK,TKLV,FRZR,TDBR,MDBR,MCRT,MGAS,TCRT,TSLP,PPM,RRCA,RRCB,RRCO,WFLB
1980,41.8042717,236.1698608,235.9882813,235.9886627,236.6352081,236.6348724,8201.177734,16413.85742,32.55232239,32.55232239,0,0,0.001575352,-0.001575352,110.0544815,0,58.47000504,213.3985596,0,2792.519775,2792.519775,127.4946518,144.6995239,81.83107758,13.70880508,13.70842266,-8.311779022,-16.62424469,52.10359955,52.09907532,0,0,0,251.9900513,0,-3.414644957,16.00177383,16.00139999,91.47545624,1.725354671,1.019080162,90.02727509,1.306529522,72.31985474,0,213.3985596,0,1700,0,827.0252437,18.75006294,-8.589571953,3.254952192,-1.539175034,-6.149999619,-13.02379417,1.4377321,2.826634884,-3032.332764,1914.178467,1766.154053,1075.180786,17.20486069,0,0,1.109220386,4.473679066,0.032999996,0.044,5633933.5,77836296,0.026042249,0,3.14E-05,167.6985779,0,0.000310516,1.85E-05,0,0,0,177408.5469,0,663.0409546,70.45030212,100,0,0,0,50,278.2148743,1058.957153,0.496564984,0.496913195,0.496797144,0
1990,41.74345779,235.9180298,235.7026672,235.703125,236.3874207,236.3869629,8180.703613,16381.26855,32.42793274,32.42793274,0,0,0.001575352,-0.001575352,109.7803955,0,58.57343674,213.0503845,0,2792.550781,2792.550781,127.5219955,143.5173035,81.55270386,13.70538902,13.70500565,-8.667600632,-17.33624077,52.06341171,52.05887222,0,0,0,251.89505,0,-3.442054272,16.19237328,16.19191551,91.47545624,1.725354671,1.019080162,90.02727509,1.312812686,72.56177521,0,213.0503845,0,1700,0,831.5957267,18.85368156,-8.636116028,3.253025293,-1.544005871,-6.149999619,-13.07709599,1.435406327,2.817019224,-3052.793701,1916.672607,1769.221191,1076.301392,15.99531174,0,0,1.11834538,4.558801651,0.032999996,0.044,5630787.5,77851640,0.026260462,0,3.14E-05,167.7205505,0,0.00031377,1.85E-05,0,0,0,178000.8125,0,657.9616699,70.83963776,100,0,0,0,50,278.2148743,1063.611572,0.495325357,0.495926648,0.495726228,0
2000,41.6838913,235.6805267,235.446167,235.4465637,236.1535187,236.1531372,8160.421387,16354.08594,32.29962921,32.29962921,0,0,0.001575352,-0.001575352,109.5104446,0,58.67530823,212.7095795,0,2792.580811,2792.580811,127.5487671,143.2852173,81.2473526,13.70181847,13.70143414,-8.895724297,-17.79359055,52.02140045,52.01686478,0,0,0,251.8020477,0,-3.469050169,16.35587883,16.35548973,91.47545624,1.725354671,1.019080162,90.02727509,1.319094896,72.83194733,0,212.7095795,0,1700,0,836.1631465,18.95723915,-8.682311058,3.25115943,-1.551534653,-6.149999619,-13.13268566,1.433090448,2.806471586,-3073.145508,1919.185547,1774.001343,1077.438843,15.73645592,0,0,1.127402663,4.643872261,0.032999996,0.044,5627649.5,77867008,0.026477197,0,3.14E-05,167.7425232,0,0.000317003,1.86E-05,0,0,0,178592.1406,0,652.8823853,71.22871399,100,0,0,0,50,278.2148743,1068.231079,0.494097322,0.495103717,0.494768262,0
2010,41.62541199,235.4514313,235.2054596,235.2057343,235.9270782,235.9268036,8160.421387,16327.02637,32.16883087,32.16883087,0,0,0,0,109.2437973,0,58.77592468,212.3750305,0,2792.610107,2792.610107,127.5750427,143.0679626,80.95462799,13.69812965,13.69774628,-9.049741745,-18.09988976,51.97799683,51.97348022,0,0,0,251.7107697,0,-3.495714664,16.50531387,16.50504303,91.47545624,1.725354671,1.019080162,90.02727509,1.325377464,73.10262299,0,212.3750305,0,1700,0,840.7282251,19.0607338,-8.728193283,3.249315262,-1.55896318,-6.149999619,-13.18784046,1.430784464,2.796360254,-3093.378662,1921.714966,1778.717896,1078.588867,15.49291801,0,0,1.136394024,4.728889465,0.032999996,0.044,5624517,77882368,0.026692446,0,3.14E-05,167.7644958,0,0.000320214,1.87E-05,0,0,0,179182.5,0,647.8031006,71.61759186,100,0,0,0,50,278.2148743,1072.819336,0.494097322,0.494284481,0.494222105,0
2020,41.56792068,235.2276917,234.9740906,234.9744873,235.705368,235.7049408,8140.15625,16294.5498,32.03641891,32.03641891,0,0,0,0,108.9801254,0,58.87542343,212.0461426,0,2792.63916,2792.63916,127.6008835,142.8862305,80.67414856,13.69434547,13.69396305,-9.153962135,-18.30887413,51.93346786,51.92897034,0,0,0,251.6210327,0,-3.52208209,16.64694977,16.6465416,91.51097107,1.725354671,1.019080162,90.02727509,1.331658602,73.35096741,0,212.0461426,0,1700,0,845.2916047,19.16418648,-8.773777962,3.247472286,-1.566294909,-6.149999619,-13.24260044,1.428488255,2.786671877,-3113.498535,1924.259766,1783.372925,1079.749268,15.28534794,0,0,1.145321012,4.813868523,0.032999996,0.044,5623398,77926240,0.026906306,0,3.14E-05,167.7864685,0,0.000323404,1.87E-05,0,0,0,179771.9375,0,642.7238159,72.00632477,100,0,0,0,50,278.2148743,1077.377808,0.492870271,0.493301302,0.493157655,0
2030,41.51135254,235.00737,234.7481537,234.7486877,235.4871521,235.4865723,8095.214844,16216.67578,31.90298843,31.90298653,0,0,0.001575352,-0.001575352,108.7191925,0,58.97389221,211.7225342,0,2792.66748,2792.66748,127.6263046,142.6911316,80.40405273,13.69047928,13.69009686,-9.225478172,-18.45273399,51.88800049,51.88347626,0,0,0,251.5327148,0,-3.548175812,16.78456688,16.78402328,91.5530777,1.725354671,1.019080162,90.02727509,1.337939978,73.55602264,0,211.7225342,0,1700,0,849.8535732,19.26763535,-8.819066048,3.24561739,-1.573534727,-6.149999619,-13.29698277,1.42620182,2.777342081,-3133.513184,1926.819458,1787.969604,1080.918823,15.06482601,0,0,1.154186845,4.898827076,0.032999996,0.044,5622654,77975376,0.027118808,0,3.14E-05,167.8084412,0,0.000326574,1.88E-05,0,0,0,180360.5,0,637.6445313,72.39493561,100,0,0,0,50,278.2148743,1081.906616,0.4901492,0.49094373,0.490678906,0
2040,41.4556694,234.7893066,234.5266724,234.5270386,235.2701416,235.2698059,8075.174316,16184.45313,31.76890373,31.76890182,0,0,0,0,108.4608994,0,59.07136154,211.4040222,0,2792.694824,2792.694824,127.6513138,142.5128326,80.1432724,13.68653965,13.68615723,-9.278650284,-18.55963516,51.84164047,51.83713913,0,0,0,251.445816,0,-3.574006081,16.91913223,16.91877556,91.5954895,1.725354671,1.019080162,90.02727509,1.344220042,73.78924561,0,211.4040222,0,1700,0,854.414527,19.37103271,-8.864069939,3.243742228,-1.580685973,-6.149999619,-13.35101318,1.423925042,2.76833415,-3153.426514,1929.393799,1792.510254,1082.097046,14.86151409,0,0,1.162992716,4.98376894,0.032999996,0.044,5621929.5,78024760,0.027330004,0,3.14E-05,167.8304138,0,0.000329725,1.88E-05,0,0,0,180948.1563,0,632.5641479,72.78346252,100,0,0,0,50,278.2148743,1086.406982,0.488935769,0.48996824,0.489624083,0
2050,41.40083694,234.5728455,234.3078308,234.3081512,235.0543823,235.0540771,8075.174316,16152.26855,31.63509941,31.6350975,0,0,0.001575352,-0.001575352,108.2051544,0,59.16786957,211.090332,0,2792.722168,2792.722168,127.6759567,142.3520813,79.89356232,13.68254948,13.68216705,-9.32533741,-18.65080643,51.79470825,51.79018402,0,0,0,251.3602295,0,-3.599580288,17.05239296,17.05207062,91.63818359,1.725354671,1.019080162,90.02727509,1.350499749,74.02366638,0,211.090332,0,1700,0,858.9748177,19.47442436,-8.908788681,3.241843224,-1.587753415,-6.149999619,-13.40469933,1.421658039,2.759708643,-3173.24292,1931.9823,1796.997437,1083.282959,14.67612457,0,0,1.171738863,5.068692207,0.032999996,0.044,5621224.5,78074384,0.027539883,0,3.14E-05,167.8523865,0,0.000332857,1.89E-05,0,0,0,181534.9219,0,627.4837646,73.17192841,100,0,0,0,50,278.2148743,1090.878906,0.488935769,0.488993883,0.488974512,0
2060,41.3468399,234.3578644,234.0907135,234.091156,234.8400269,234.8396149,8055.095703,16125.47363,31.5014801,31.5014801,0,0,0.001575352,-0.001575352,107.951767,0,59.26348495,210.7928314,0,2792.748779,2792.748779,127.7002182,142.1885834,79.65164948,13.6785078,13.67812538,-9.364005089,-18.72907066,51.74716187,51.74263382,0,0,0,251.2759247,0,-3.624919891,17.18521118,17.18477058,91.68115997,1.725354671,1.019080162,90.02727509,1.356780171,74.2445755,0,210.7928314,0,1700,0,863.5347394,19.5778141,-8.953231812,3.239919662,-1.594739914,-6.149999619,-13.45805168,1.419400573,2.75135231,-3192.967773,1934.584839,1801.43335,1084.476807,14.48836136,0,0,1.180427194,5.153599739,0.032999996,0.044,5620535,78124216,0.02774849,0,3.14E-05,167.8743591,0,0.00033597,1.90E-05,0,0,0,182120.8438,0,622.4033813,73.56036377,100,0,0,0,50,278.2148743,1095.323242,0.487720013,0.488182694,0.488028467,0
2070,41.29363632,234.1437683,233.8752136,233.8756561,234.6265106,234.6260681,8035.04541,16093.46387,31.3677063,31.36770439,0,0,0.001575352,-0.001575352,107.7005157,0,59.35829163,210.5214386,0,2792.774658,2792.774658,127.7241211,142.0328979,79.42134094,13.67440128,13.67401981,-9.395524979,-18.79268265,51.69884491,51.69433594,0,0,0,251.1928864,0,-3.650044918,17.31767464,17.31723404,91.72438812,1.725354671,1.019080162,90.02727509,1.363058805,74.45307922,0,210.5214386,0,1700,0,868.0947305,19.68117905,-8.997408867,3.237967014,-1.601648927,-6.149999619,-13.51109028,1.417152643,2.743396997,-3212.60498,1937.200562,1805.819946,1085.67749,14.30876923,0,0,1.189058542,5.238491058,0.032999996,0.044,5619861,78174264,0.027955849,0,3.14E-05,167.8963318,0,0.000339064,1.90E-05,0,0,0,182705.9844,0,617.322998,73.94880676,100,0,0,0,50,278.2148743,1099.740845,0.486506015,0.487213641,0.486977786,0
2080,41.23785019,233.9297943,233.6605225,233.6609497,234.4132843,234.4128723,8015.120117,16061.47754,31.23386002,31.2338562,0,0,0.003150224,-0.003150224,107.4372635,0,59.45763397,210.2381897,0,2792.802002,2792.802002,127.7490692,143.3203278,79.29214478,13.67022896,13.66984749,-9.425305367,-18.85280991,51.64976501,51.64525223,0,0,0,251.1062317,0,-3.676370859,17.44571304,17.44528961,91.76751709,1.725354671,1.019080162,90.02727509,1.369337559,74.56868744,0,210.2381897,0,1700,0,872.6615936,19.78472328,-9.041542053,3.235978842,-1.608464241,-6.149999619,-13.56402683,1.41491437,2.738934278,-3232.179688,1939.810547,1810.147095,1086.87561,15.57126522,0,0,1.197633624,5.323365211,0.032999996,0.044,5619186,78224224,0.028161999,0,3.14E-05,167.9183044,0,0.000342141,1.91E-05,0,0,0,183290.3594,0,612.2425537,74.33783722,100,0,0,0,50,278.2148743,1104.154175,0.485299617,0.486245275,0.485930055,0
2090,41.18070602,233.7158508,233.4457245,233.4459991,234.1998596,234.1995697,7995.128418,16024.18848,31.0999279,31.09992409,0,0,0.001575352,-0.001575352,107.1652756,0,59.56027603,209.9467621,0,2792.830078,2792.830078,127.7747269,143.2578278,79.0785675,13.66598988,13.66560841,-9.454556465,-18.9115181,51.59989166,51.59537888,0,0,0,251.0170746,0,-3.703570127,17.57134438,17.57107162,91.81045532,1.725354671,1.019080162,90.02727509,1.37561655,74.7621994,0,209.9467621,0,1700,0,877.2356077,19.88844299,-9.085621834,3.233954668,-1.615184069,-6.149999619,-13.61685085,1.412685394,2.731556654,-3251.704834,1942.409912,1814.413696,1088.068237,15.48309803,0,0,1.206153512,5.408221245,0.032999996,0.044,5618502,78274024,0.02836692,0,3.14E-05,167.9402771,0,0.0003452,1.91E-05,0,0,0,183873.9219,0,607.1621704,74.72747803,100,0,0,0,50,278.2148743,1108.562134,0.484089136,0.485116363,0.484773964,0
2100,41.12403107,233.5027771,233.2316132,233.2319183,233.9870605,233.9867554,7995.128418,15992.32129,30.96589661,30.96589661,0,0,0.001575352,-0.001575352,106.8943939,0,59.66249084,209.6577301,0,2792.857422,2792.857422,127.8001938,143.1946106,78.872612,13.68289661,13.68251419,-9.479107857,-18.95836449,51.79880142,51.79427338,0,0,0,250.9286346,0,-3.730658293,17.6970253,17.69672012,91.85359955,1.725354671,1.019080162,90.02727509,1.381893635,74.9624176,0,209.6577301,0,1700,0,881.8108645,19.99217606,-9.129447937,3.231903315,-1.621832848,-6.149999619,-13.66937828,1.410465956,2.724442482,-3271.155762,1945.02002,1818.635132,1089.266724,15.39442348,0,0,1.214617729,5.49306345,0.032999996,0.044,5617830.5,78324008,0.02857062,0,3.14E-05,167.9622498,0,0.00034824,1.92E-05,0,0,0,184456.6719,0,602.0817871,75.11721802,100,0,0,0,50,278.2148743,1112.944824,0.484089136,0.484151632,0.4841308,0
2110,41.06780243,233.290329,233.0179901,233.0183716,233.7752228,233.7748108,7975.316406,15960.51758,30.83181,30.83181,0,0,0,0,106.6245193,0,59.76433182,209.3709564,0,2792.884277,2792.884277,127.8254395,143.1207428,78.67420197,13.68006039,13.67967892,-9.497556686,-18.99581909,51.76540756,51.76091766,0,0,0,250.8408966,0,-3.757645845,17.82291031,17.82253647,91.89694977,1.725354671,1.019080162,90.02727509,1.388171077,75.14624786,0,209.3709564,0,1700,0,886.3875797,20.09591866,-9.173026085,3.229822397,-1.628413558,-6.149999619,-13.7216177,1.408255935,2.717588902,-3290.535889,1947.640747,1822.813354,1090.470825,15.29529667,0,0,1.223026752,5.577887535,0.032999996,0.044,5617172.5,78374136,0.028773123,0,3.14E-05,167.9842224,0,0.000351263,1.93E-05,0,0,0,185038.6406,0,597.0014038,75.50708771,100,0,0,0,50,278.2148743,1117.302612,0.482889563,0.483188808,0.483089089,0
2120,41.01202011,233.0761108,232.7973633,232.7978058,233.5691528,233.5686951,7955.451172,15923.50391,30.69777298,30.69776917,0,0,0.001575352,-0.001575352,106.3557587,0,59.86575317,209.0864563,0,2792.911377,2792.911377,127.850502,143.0660248,78.48253632,13.67722034,13.67683792,-9.526274681,-19.05345917,51.73201752,51.72749329,0,0,0,250.7538605,0,-3.784522772,17.95649338,17.95605087,91.94046021,1.725238681,1.019068718,90.02320099,1.394468188,75.32171631,0,209.0864563,0,1700,0,890.9659865,20.19972038,-9.216356277,3.227688789,-1.634928823,-6.149999619,-13.77359676,1.406055212,2.710968494,-3309.848877,1950.272095,1826.950073,1091.679565,15.21552849,0,0,1.231381774,5.662696362,0.032999996,0.044,5616525.5,78424408,0.028972087,0,3.14E-05,168.0061951,0,0.000354251,1.93E-05,0,0,0,185619.8125,0,591.9210205,75.89710236,100,0,0,0,50,278.2148743,1121.63562,0.481686741,0.48206827,0.481941104,0
2130,40.9682045,232.8479614,232.5640411,232.5645142,233.3598328,233.359375,7935.720703,15891.89063,30.56325531,30.5632534,0,0,0.001575352,-0.001575352,106.0984802,0,59.96283722,208.8580475,0,2792.932861,2792.932861,127.8706207,137.6753998,77.93403625,13.67436886,13.67398548,-9.630849838,-19.26319885,51.69846344,51.69393921,0,0,0,250.6839752,0,-3.810250521,18.11993027,18.11945724,91.98514557,1.725238681,1.019068718,90.02320099,1.400743842,75.8420639,0,208.8580475,0,1700,0,895.5226787,20.3030262,-9.266074181,3.225377083,-1.641451478,-6.149999619,-13.83214855,1.403863788,2.692021847,-3329.028076,1952.982056,1831.091309,1092.920776,9.804789543,0,0,1.239683151,5.747490406,0.032999996,0.044,5615947,78475608,0.029172217,0,3.14E-05,168.0281677,0,0.000357238,1.94E-05,0,0,0,186200.2344,0,586.8406372,76.28526306,100,0,0,0,50,278.2148743,1126.607422,0.480492115,0.481111199,0.480904847,0
2140,40.93259811,232.61763,232.319458,232.319931,233.1456299,233.1451874,7915.88623,15860.28711,30.42745399,30.42745209,0,0,0.001575352,-0.001575352,105.8128586,0,60.07061768,208.6764984,0,2792.949707,2792.949707,127.8866119,137.6603241,77.77266693,13.67148399,13.67110252,-9.741488457,-19.48489571,51.66452408,51.66001129,0,0,0,250.6284332,0,-3.838813066,18.30897141,18.30849648,92.00157928,1.725200057,1.019065022,90.02185059,1.407026529,75.98645782,0,208.6764984,0,1700,0,900.057234,20.40582657,-9.317722321,3.223003149,-1.648005366,-6.149999619,-13.89272404,1.401681542,2.686447859,-3348.036865,1955.790161,1835.252563,1094.209595,9.773712158,0,0,1.247934341,5.832264423,0.032999996,0.044,5613793,78504200,0.029370461,0,3.14E-05,168.0501404,0,0.000360204,1.94E-05,0,0,0,186780.125,0,581.7601929,76.67153931,100,0,0,0,50,278.2148743,1131.772217,0.479291201,0.480154425,0.479866683,0
2150,40.89722061,232.3880768,232.0740356,232.0744934,232.9316711,232.9312134,7896.193359,15823.41797,30.29027557,30.29027367,0,0,0.001575352,-0.001575352,105.5291367,0,60.17768478,208.4960785,0,2792.966553,2792.966553,127.902504,137.6137695,77.61113739,13.66856766,13.66818619,-9.834690094,-19.6717205,51.63021851,51.62570572,0,0,0,250.5732269,0,-3.867186069,18.49919701,18.49873924,92.00390625,1.725200057,1.019065022,90.02185059,1.413303375,76.12888336,0,208.4960785,0,1700,0,904.5952901,20.50874138,-9.369028091,3.220596552,-1.654500961,-6.149999619,-13.95293236,1.399508595,2.680868387,-3366.994629,1958.607056,1839.376831,1095.503296,9.711259842,0,0,1.25613451,5.916987896,0.032999996,0.044,5610859.5,78521480,0.029568354,0,3.14E-05,168.072113,0,0.000363158,1.95E-05,0,0,0,187359.5156,0,576.6798096,77.05812073,100,0,0,0,50,278.2148743,1136.902832,0.47809881,0.479038268,0.478725135,0
2160,40.86204529,232.1582947,231.828537,231.828949,232.7178802,232.7174988,7876.603027,15786.58789,30.15146065,30.15146065,0,0,0,0,105.2470779,0,60.28411865,208.3167114,0,2792.983154,2792.983154,127.9182968,137.598175,77.45713043,13.66561031,13.66522884,-9.913005829,-19.82855988,51.59541321,51.59092712,0,0,0,250.5183411,0,-3.895392418,18.68981361,18.68940544,92.00624084,1.725161314,1.019061208,90.02049255,1.419587493,76.26451111,0,208.3167114,0,1700,0,909.1370803,20.61172295,-9.420004845,3.218147993,-1.660939813,-6.149999619,-14.0127964,1.397344708,2.675548553,-3385.904541,1961.432861,1843.464966,1096.801392,9.67988205,0,0,1.264283419,6.001661777,0.032999996,0.044,5607932,78538776,0.029764324,0,3.14E-05,168.0940857,0,0.00036609,1.95E-05,0,0,0,187938.4219,0,571.5994263,77.44500732,100,0,0,0,50,278.2148743,1142.000488,0.476912647,0.477923244,0.477586418,0
2170,40.82704163,231.9278412,231.5818787,231.5821838,232.5042267,232.5039215,7876.603027,15749.93945,30.01190567,30.01190567,0,0,0,0,104.9665146,0,60.38999557,208.1382294,0,2792.999756,2792.999756,127.934021,137.5508423,77.30706024,13.66263294,13.66225243,-9.989953041,-19.97965431,51.56038284,51.5559082,0,0,0,250.4637451,0,-3.923448801,18.8818531,18.88154793,92.00858307,1.725161314,1.019061208,90.02049255,1.425862551,76.40708923,0,208.1382294,0,1700,0,913.6829027,20.71481895,-9.470655441,3.215652466,-1.667323709,-6.149999619,-14.07232571,1.395190001,2.670364857,-3404.769531,1964.266968,1847.518188,1098.103149,9.616820335,0,0,1.272381425,6.086290836,0.032999996,0.044,5605011.5,78556088,0.029959984,0,3.14E-05,168.1160583,0,0.000369011,1.96E-05,0,0,0,188516.8125,0,566.519043,77.83224487,100,0,0,0,50,278.2148743,1147.065552,0.476912647,0.476813763,0.476846755,0
2180,40.79219437,231.6964722,231.3333893,231.3337402,232.2908936,232.2905579,7856.916992,15713.3877,29.87164688,29.87164688,0,0,0,0,104.6872635,0,60.49536896,207.9605408,0,2793.016113,2793.016113,127.9496613,137.5506592,77.15637207,13.6596365,13.65925503,-10.06414795,-20.12825966,51.52513123,51.52064514,0,0,0,250.4093781,0,-3.951374531,19.0759964,19.07563972,92.01093292,1.725161314,1.019061208,90.02049255,1.432138205,76.54053497,0,207.9605408,0,1700,0,918.2322832,20.81793022,-9.52098465,3.213106871,-1.673655629,-6.149999619,-14.13153362,1.393044353,2.665159702,-3423.589844,1967.109619,1851.538574,1099.408813,9.600990295,0,0,1.280429721,6.170868397,0.032999996,0.044,5602097.5,78573400,0.030154528,0,3.14E-05,168.138031,0,0.000371916,1.97E-05,0,0,0,189094.7031,0,561.4386597,78.2197876,100,0,0,0,50,278.2148743,1152.098511,0.475720704,0.475707203,0.475711733,0
2190,40.75749207,231.4641113,231.0828094,231.0832672,232.077774,232.0773621,7837.414551,15676.95117,29.73070717,29.73070717,0,0,0,0,104.4092407,0,60.60028839,207.7835999,0,2793.032471,2793.032471,127.9652481,137.5503845,77.00952911,13.65662003,13.65623951,-10.13792038,-20.2760067,51.48964691,51.48516083,0,0,0,250.3552246,0,-3.979176998,19.27242661,19.27196884,92.01329041,1.725161314,1.019061208,90.02049255,1.438414335,76.67079163,0,207.7835999,0,1700,0,922.7845377,20.92111969,-9.570995331,3.210510492,-1.679940104,-6.149999619,-14.19042492,1.390907764,2.660087347,-3442.364502,1969.961182,1855.528564,1100.718384,9.585134506,0,0,1.288427711,6.25539875,0.032999996,0.044,5599191,78590744,0.030348003,0,3.14E-05,168.1600037,0,0.000374804,1.97E-05,0,0,0,189672.1094,0,556.3582764,78.60757446,100,0,0,0,50,278.2148743,1157.099487,0.474539876,0.47460413,0.474582732,0
2200,40.72294235,231.2306671,230.8298492,230.8303528,231.8648834,231.8644104,7817.851563,15640.59766,29.58909416,29.58909225,0,0,0.001575352,-0.001575352,104.1324997,0,60.70471573,207.6074371,0,2793.048584,2793.048584,127.9807663,137.5659027,76.86565399,13.65358448,13.65320396,-10.21175957,-20.42391014,51.45394516,51.44944763,0,0,0,250.3013458,0,-4.006850719,19.47150421,19.47099495,92.01565552,1.725161314,1.019061208,90.02049255,1.4446913,76.79855347,0,207.6074371,0,1700,0,927.3398596,21.02438545,-9.620688438,3.2078619,-1.686178327,-6.149999619,-14.24900532,1.388780117,2.655117512,-3461.095947,1972.821533,1859.48938,1102.031982,9.585134506,0,0,1.29637742,6.339882374,0.032999996,0.044,5596292,78608088,0.030540379,0,3.14E-05,168.1819763,0,0.000377677,1.98E-05,0,0,0,190249.0625,0,551.277832,78.99562073,100,0,0,0,50,278.2148743,1162.068848,0.473355383,0.47350356,0.473454177,0
2210,40.68854904,230.9966736,230.5780945,230.5786438,231.6489716,231.6484528,7798.494629,15604.2998,29.44682503,29.44682503,0,0,0.001575352,-0.001575352,103.8570633,0,60.8086586,207.4320679,0,2793.064697,2793.064697,127.9962158,137.5176544,76.72554016,13.65052986,13.65014935,-10.28334904,-20.56728745,51.41801071,51.41351318,0,0,0,250.2476959,0,-4.034395695,19.66959763,19.66905403,92.01802826,1.725161314,1.019061208,90.02049255,1.450967669,76.92311096,0,207.4320679,0,1700,0,931.8984523,21.12770844,-9.670072556,3.205167532,-1.692371726,-6.149999619,-14.30727577,1.38666141,2.650277853,-3479.787598,1975.690308,1863.421875,1103.349243,9.521445274,0,0,1.304277897,6.424317837,0.032999996,0.044,5593399,78625440,0.030731704,0,3.14E-05,168.203949,0,0.000380533,1.98E-05,0,0,0,190825.4688,0,546.1974487,79.38394165,100,0,0,0,50,278.2148743,1167.007202,0.472183347,0.472404659,0.472330928,0
